timeOpen,timeClose,timeHigh,timeLow,priceOpen,priceHigh,priceLow,priceClose,volume
1.75802E+12,1.75811E+12,1.7581E+12,1.75804E+12,2.413775873,2.645495794,2.383708077,2.557265686,247164322.6
1.75794E+12,1.75802E+12,1.75796E+12,1.75799E+12,2.517004153,2.554058209,2.380712248,2.413810961,195026383.5
1.75785E+12,1.75794E+12,1.75785E+12,1.7579E+12,2.620588123,2.623093607,2.478511695,2.517004153,180869000.4
1.75776E+12,1.75785E+12,1.75781E+12,1.75777E+12,2.561622894,2.647555282,2.547249571,2.620588123,192239525.6
1.75768E+12,1.75776E+12,1.75776E+12,1.75772E+12,2.537115622,2.570912022,2.476764237,2.561622894,159047759.2
1.75759E+12,1.75768E+12,1.75768E+12,1.75764E+12,2.490491314,2.541718469,2.482168735,2.537115622,167670218.7
1.75751E+12,1.75759E+12,1.75755E+12,1.75751E+12,2.451485585,2.505395797,2.434056517,2.490491314,170733477.4
1.75742E+12,1.75751E+12,1.75746E+12,1.75743E+12,2.440029248,2.501154152,2.411646053,2.451485585,204012858.2
1.75733E+12,1.75742E+12,1.7574E+12,1.75734E+12,2.395092795,2.457049787,2.381910987,2.440029248,192810575.7
1.75725E+12,1.75733E+12,1.75727E+12,1.75725E+12,2.32632483,2.422225464,2.32617112,2.395092795,166786971.4
1.75716E+12,1.75725E+12,1.75716E+12,1.7572E+12,2.345952846,2.353121858,2.304240666,2.32632483,105492988.7
1.75707E+12,1.75716E+12,1.75712E+12,1.75707E+12,2.264727284,2.377620814,2.264491339,2.345952846,202007762.3
1.75699E+12,1.75707E+12,1.75699E+12,1.75705E+12,2.330871019,2.334715928,2.237262141,2.264727284,151156983.4
1.7569E+12,1.75699E+12,1.75698E+12,1.75693E+12,2.269455323,2.355514935,2.258234554,2.330871019,157905701.4
1.75681E+12,1.7569E+12,1.75683E+12,1.75686E+12,2.282942608,2.298033882,2.221028628,2.269455323,225232467.4
1.75673E+12,1.75681E+12,1.75676E+12,1.75675E+12,2.270988144,2.505122538,2.222162476,2.282921332,576381980.5
1.75664E+12,1.75673E+12,1.75666E+12,1.75673E+12,2.289941541,2.340938287,2.268636982,2.270988144,117678272.3
1.75656E+12,1.75664E+12,1.75658E+12,1.75656E+12,2.270007876,2.304751708,2.236650035,2.289941541,114306766
1.75647E+12,1.75656E+12,1.75647E+12,1.75654E+12,2.382025032,2.393250908,2.232410997,2.270007876,220357949.9
1.75638E+12,1.75647E+12,1.75644E+12,1.75638E+12,2.306891986,2.397446561,2.292472403,2.382166521,178658844.4
